name,peak_amplitude,rms_mean,rms_var,zcr_var,zcr_mean,bpm,spectral_centroid
blues/blues.00064.wav,0.5564575195,0.1159263646,0.0008971908844,958550.5975,3236.080432,78.30255682,1095.175713
blues/blues.00065.wav,0.6197814941,0.09895795281,0.001141676132,1584714.109,3224.280503,107.6660156,1379.600442
blues/blues.00066.wav,0.6143798828,0.1085679871,0.001124719739,2341374.345,2683.617106,161.4990234,1165.340089
blues/blues.00067.wav,0.7239990234,0.1275731591,0.0009513946636,1149291.446,2484.018313,161.4990234,1040.305987
blues/blues.00068.wav,0.6084899902,0.1005250617,0.001513267167,1252481.271,2977.448662,161.4990234,1075.703723
blues/blues.00069.wav,0.7393798828,0.114853634,0.001357750625,1531743.07,2757.016662,123.046875,1125.97007
blues/blues.00070.wav,0.6712036133,0.1036657378,0.001627277861,1179320.546,2167.186895,151.9990809,1067.818181
blues/blues.00071.wav,0.5289611816,0.1190021953,0.0006963021518,1067729.322,2967.482056,73.828125,1060.53904
blues/blues.00072.wav,0.6746520996,0.1030259009,0.00063026367,2010994.968,2847.049451,184.5703125,806.4812751
blues/blues.00073.wav,1,0.2547029344,0.008082162657,727305.3597,2215.519936,99.38401442,832.5693035
blues/blues.00074.wav,1,0.1917155839,0.006327352036,1393504.463,2664.650554,107.6660156,886.3935329
blues/blues.00075.wav,1,0.181307337,0.01205982812,2196342.597,2391.018875,78.30255682,995.4463158
blues/blues.00076.wav,1,0.2147816086,0.006484350781,1808235.104,3007.948478,117.4538352,1241.456095
blues/blues.00077.wav,1,0.2352959467,0.008873669061,904403.439,2457.951804,99.38401442,986.5476999
blues/blues.00078.wav,1,0.2493711842,0.007171786852,629249.5411,2728.850166,123.046875,1016.247826
blues/blues.00079.wav,1,0.2660402879,0.004503863247,1011494.935,2748.416714,78.30255682,982.3919634
blues/blues.00080.wav,0.9977111816,0.2355131136,0.01085072216,819309.3937,2071.787472,117.4538352,881.1362153
blues/blues.00081.wav,0.999420166,0.243773314,0.007604164856,597000.3622,2804.916372,103.359375,1108.388882
blues/blues.00082.wav,0.9835510254,0.2469395038,0.005913412292,545913.8734,2317.385987,103.359375,934.8578692
blues/blues.00083.wav,0.9938049316,0.2420225526,0.008025922928,1126068.062,2599.317616,66.25600962,955.8900452
blues/blues.00084.wav,0.9873046875,0.2281167985,0.01039720616,1162905.772,2498.718224,73.828125,1013.160101
blues/blues.00085.wav,0.9555664062,0.147653612,0.00434062312,928291.2312,1309.25875,143.5546875,670.5446343
blues/blues.00086.wav,0.9788513184,0.1208094157,0.004691038474,1751175.182,1075.926827,123.046875,462.8352419
blues/blues.00087.wav,0.9951477051,0.1549320219,0.003696578972,770963.4006,1120.726556,86.1328125,517.3948869
blues/blues.00088.wav,0.9809265137,0.1380938189,0.004590621334,154721.5599,706.529061,172.265625,333.7041698
blues/blues.00089.wav,1,0.05088847791,0.00198574607,272727.6828,564.9632504,107.6660156,328.6458249
blues/blues.00090.wav,0.8832702637,0.1293037771,0.002820823221,1755932.927,1282.625577,69.83741554,486.6530578
blues/blues.00091.wav,0.9680175781,0.0975808146,0.001642969576,547992.2838,794.3285301,83.35433468,431.9513699
blues/blues.00092.wav,0.5953979492,0.06121595777,0.001765226168,1039748.016,712.0956941,184.5703125,379.4702139
blues/blues.00093.wav,0.7879943848,0.06484824687,0.001941163355,94262.20224,477.9971096,184.5703125,320.1538596
blues/blues.00094.wav,0.9875793457,0.1364656856,0.006631809596,1363234.192,1121.493218,103.359375,449.5984716
blues/blues.00095.wav,0.9799499512,0.1838420102,0.003368550814,905152.32,1259.392385,135.9991776,577.6136958
blues/blues.00096.wav,0.6062011719,0.05077062746,0.0009176619259,788629.1503,1064.226898,184.5703125,522.1996869
blues/blues.00097.wav,1,0.1944811591,0.004458745547,579726.62,983.260721,117.4538352,441.7644227
blues/blues.00098.wav,0.8823242188,0.1218816919,0.002584181886,1555714.283,2830.582884,129.1992188,1216.281341
blues/blues.00099.wav,0.8746032715,0.1033877858,0.005694148554,942245.2536,1647.456705,184.5703125,1177.199889
classical/classical.00000.wav,0.3436279297,0.03579721199,0.0002537693861,274473.2884,2164.820243,184.5703125,1005.601232
classical/classical.00001.wav,0.1715698242,0.03033886952,0.0001786533344,349131.9199,1934.25497,184.5703125,1016.29398
classical/classical.00002.wav,0.3387756348,0.04328684661,0.0002415548069,272111.9314,1984.454667,184.5703125,957.1179194
classical/classical.00003.wav,0.3021850586,0.02921717827,0.0003699245083,642769.0176,2400.785483,184.5703125,1251.330529
classical/classical.00004.wav,0.2957458496,0.04183424492,0.0002495596749,523723.4118,2487.28496,184.5703125,1204.403954
classical/classical.00005.wav,0.3723449707,0.04271401603,0.0006321011088,389778.1783,1657.289979,184.5703125,736.9519783
classical/classical.00006.wav,0.388458252,0.03300946425,0.0003629165057,425441.5248,1606.756951,184.5703125,739.4821282
classical/classical.00007.wav,0.3942260742,0.0404263133,0.0008115061589,632503.0295,1611.690254,184.5703125,733.7968223
classical/classical.00008.wav,0.2934875488,0.03369014456,0.0004842094562,407729.7001,1736.122835,143.5546875,780.2894613
classical/classical.00009.wav,0.2177124023,0.02372349696,0.0002037421044,428905.3507,1239.392506,184.5703125,524.6739262
classical/classical.00010.wav,0.3112487793,0.02906873872,0.0004355097902,497958.9778,1900.055177,184.5703125,987.5255823
classical/classical.00011.wav,0.1594848633,0.021404527,8.205455473e-05,232418.7803,1338.925237,184.5703125,652.9148922
classical/classical.00012.wav,0.3227539062,0.03122806558,0.0006266626908,419227.7511,1453.424545,184.5703125,673.4413241
classical/classical.00013.wav,0.4101867676,0.03132507164,0.0007094866313,598881.9606,1782.15589,129.1992188,793.6130298
classical/classical.00014.wav,0.3889770508,0.0310971777,0.0006276090856,317635.5397,1508.624211,151.9990809,768.0278947
classical/classical.00015.wav,0.1328735352,0.01132823566,9.083358165e-05,401504.561,1668.623243,184.5703125,890.7642372
classical/classical.00016.wav,0.07757568359,0.007942094025,1.892490901e-05,239426.8589,1049.826985,103.359375,610.1975495
classical/classical.00017.wav,0.4656066895,0.03680982577,0.001073517329,201392.8044,1786.722529,184.5703125,882.9821842
classical/classical.00018.wav,0.3854064941,0.01853915243,0.0003257222628,472873.6812,1557.25725,184.5703125,617.0023401
classical/classical.00019.wav,0.09335327148,0.007927922041,3.092143197e-05,597202.3631,1270.025654,184.5703125,578.5789675
classical/classical.00020.wav,0.3334960938,0.0379727161,0.0005523760031,322586.982,1538.290698,151.9990809,707.1319638
classical/classical.00021.wav,0.4773254395,0.04479762616,0.001570575064,360421.5378,1752.689402,135.9991776,880.5779395
classical/classical.00022.wav,0.4125061035,0.04743429165,0.0009302255046,245252.3362,1508.19088,112.3471467,828.0286789
classical/classical.00023.wav,0.1077575684,0.01706080662,4.816751458e-05,200837.7978,974.4607742,184.5703125,535.9075146
classical/classical.00024.wav,0.451385498,0.06571204669,0.0006898054675,210850.36,1578.490455,151.9990809,743.0787
classical/classical.00025.wav,0.4268798828,0.06311412634,0.0006469748226,250207.4363,1505.324231,66.25600962,696.2496069
classical/classical.00026.wav,0.5492248535,0.03835798803,0.001288471202,275897.7567,1801.322441,161.4990234,861.3110304
classical/classical.00027.wav,0.2040405273,0.02822051031,0.0002186866684,165121.4031,1177.659546,184.5703125,678.1692625
classical/classical.00028.wav,0.3969116211,0.06193074722,0.0007393334263,403760.6903,1786.789196,161.4990234,822.1192501
classical/classical.00029.wav,0.4925537109,0.04121266034,0.00125461537,665153.4347,2032.354377,172.265625,840.0260157
classical/classical.00030.wav,0.2224121094,0.02938112796,0.0002948687197,500133.2882,1404.558173,184.5703125,621.0393148
classical/classical.00031.wav,0.3760070801,0.02562710926,0.0004040701782,186541.6107,869.3280766,172.265625,528.046742
classical/classical.00032.wav,0.06893920898,0.008009705893,2.151449499e-05,43612.72922,806.0284594,184.5703125,441.7619233
classical/classical.00033.wav,0.2761230469,0.01223002275,0.0001898713102,386312.7358,1198.626085,161.4990234,488.3285262
classical/classical.00034.wav,0.5255432129,0.03865906363,0.0006932734638,805328.5761,1620.456868,184.5703125,600.644879
classical/classical.00035.wav,0.5279846191,0.03903734167,0.000773365674,1084396.148,1347.191854,151.9990809,569.5212634
classical/classical.00036.wav,0.1962585449,0.01575419679,0.0001977458634,684598.7817,1309.825413,184.5703125,518.3753008
classical/classical.00037.wav,0.7313842773,0.04064896217,0.0009891172674,974357.1764,2069.587485,64.59960938,880.7388939
classical/classical.00038.wav,0.4998168945,0.04378568848,0.001141749415,439376.4241,1670.856563,184.5703125,683.7465427
classical/classical.00039.wav,0.3140258789,0.0125437047,0.0002262220334,1305247.454,2400.485485,184.5703125,707.5065856
classical/classical.00040.wav,0.2839660645,0.01950029316,0.0001772303296,378925.3407,1600.290323,184.5703125,768.2357694
classical/classical.00041.wav,0.4455871582,0.0211053978,0.0005975272073,629144.0924,1737.689492,184.5703125,655.9456935
classical/classical.00042.wav,0.818572998,0.1326819163,0.003111712835,202005.4797,2068.176017,184.5703125,1050.668528
classical/classical.00043.wav,0.6334838867,0.1143870919,0.003146521876,134398.6946,1124.126536,151.9990809,635.0303397
classical/classical.00044.wav,0.1350402832,0.01778400222,4.995171981e-05,329818.1668,1580.45711,123.046875,793.9917623
classical/classical.00045.wav,0.8120422363,0.1365869213,0.002241438398,160317.5009,1372.35629,184.5703125,725.3794961
classical/classical.00046.wav,0.6363220215,0.1145323905,0.0004945217176,393091.7438,2459.451795,64.59960938,1001.423861
classical/classical.00047.wav,0.109161377,0.009447329963,2.869759833e-05,239642.3229,1462.024493,184.5703125,653.2865761
classical/classical.00048.wav,0.7982788086,0.1598276246,0.003507998065,977056.6505,1921.659628,184.5703125,873.8548014
classical/classical.00049.wav,0.8507080078,0.122685933,0.004308971241,679016.8014,2411.418519,184.5703125,955.0286187
classical/classical.00050.wav,0.05795288086,0.007917308833,1.757020917e-05,153302.5316,1090.42674,184.5703125,537.9964733
classical/classical.00051.wav,0.582611084,0.07984423842,0.003286607369,881531.6563,1324.150217,151.9990809,784.3528144
classical/classical.00052.wav,0.6128234863,0.05435506116,0.001410051316,1504793.067,2797.683083,161.4990234,891.448225
classical/classical.00053.wav,0.7511901855,0.136624336,0.003617604572,350263.2108,1932.028786,184.5703125,881.3181188
classical/classical.00054.wav,0.7236633301,0.1729252678,0.002708401296,932554.9979,2536.063568,95.703125,1209.692648
classical/classical.00055.wav,0.1083679199,0.0129990571,0.0001144093014,299946.5803,1307.492094,184.5703125,647.2575095
classical/classical.00056.wav,0.8161010742,0.189214928,0.003874342892,419812.5486,2132.136296,184.5703125,884.006874
classical/classical.00057.wav,0.1825561523,0.01648193403,0.0001016738354,969413.6584,2098.05398,107.6660156,1060.687647
classical/classical.00058.wav,0.2351074219,0.02985809688,0.0001324222907,389084.0323,1803.855759,184.5703125,911.9811894
classical/classical.00059.wav,0.701171875,0.06814804629,0.001424489612,571932.2599,2055.487571,78.30255682,1023.75715
classical/classical.00060.wav,0.5353393555,0.06765745221,0.0008768715123,641279.1823,2292.186139,123.046875,1101.170986
classical/classical.00061.wav,0.5942382812,0.0475095911,0.0009777566803,504496.2487,1677.356524,161.4990234,911.125756
classical/classical.00062.wav,0.710723877,0.03844898836,0.001347334085,756936.058,1631.556801,184.5703125,1049.393293
classical/classical.00063.wav,0.2200927734,0.01993360224,0.000190067261,27684.17519,794.295197,184.5703125,548.7841438
classical/classical.00064.wav,0.2144775391,0.01232889884,0.0001981589311,90116.33571,931.7610324,184.5703125,694.2783982
classical/classical.00065.wav,0.366973877,0.02856114404,0.0005435818359,137922.2964,1046.660338,123.046875,618.7488452
classical/classical.00066.wav,0.4116821289,0.0311349363,0.0005834791412,58311.65479,992.1940003,135.9991776,598.6296739
classical/classical.00067.wav,0.5882263184,0.03117218218,0.001366907985,190657.5209,1021.527156,151.9990809,655.2345429
classical/classical.00068.wav,0.4384765625,0.05687374383,0.0009420881592,243716.2126,2097.653982,172.265625,1032.249342
classical/classical.00069.wav,0.209564209,0.02899207235,0.0001582324685,263061.8975,1746.956103,184.5703125,897.7613041
classical/classical.00070.wav,0.4661254883,0.03143311692,0.0007191017675,355740.1111,1561.657224,143.5546875,807.7736751
classical/classical.00071.wav,0.4760131836,0.05116064211,0.0016469964,346261.2024,1672.556553,184.5703125,872.1361232
classical/classical.00072.wav,0.223449707,0.02052843344,0.0002097025069,500568.8262,1405.191503,184.5703125,617.7642629
classical/classical.00073.wav,0.330657959,0.0431507253,0.0006250432529,300712.9888,1564.023876,135.9991776,820.236279
classical/classical.00074.wav,0.5289306641,0.0367700444,0.0007565627512,322300.0077,1590.090385,80.74951172,782.6586521
classical/classical.00075.wav,0.1484375,0.01633774722,0.0001044583939,384410.7955,1341.658554,184.5703125,665.0639756
classical/classical.00076.wav,0.521270752,0.05824935775,0.00147905062,328487.9062,1581.157106,172.265625,757.6617846
classical/classical.00077.wav,0.3265380859,0.01654975252,0.0003212901787,136479.5617,1065.360225,184.5703125,530.1129764
classical/classical.00078.wav,0.06204223633,0.006531364161,2.071160214e-05,67194.22292,909.7944986,184.5703125,615.6887049
classical/classical.00079.wav,0.2545776367,0.01853153388,0.0001569390129,197521.2557,1147.726393,184.5703125,729.9733823
classical/classical.00080.wav,0.06350708008,0.005244681044,3.004576279e-05,100430.2876,694.9291312,184.5703125,420.6762699
classical/classical.00081.wav,0.1180419922,0.01637963302,5.453265067e-05,273171.4163,1334.925261,184.5703125,729.9161895
classical/classical.00082.wav,0.274597168,0.042751044,0.000238809029,535300.264,1925.988354,184.5703125,976.0524687
classical/classical.00083.wav,0.2999572754,0.04171725557,0.000486078097,73735.20937,1118.626569,184.5703125,630.7046618
classical/classical.00084.wav,0.2464599609,0.02162703661,0.0002106941945,115389.9412,1277.025611,112.3471467,697.0031925
classical/classical.00085.wav,0.4704589844,0.03848485658,0.000438380065,499854.296,2018.621127,184.5703125,946.5081188
classical/classical.00086.wav,0.4445800781,0.03094136469,0.0003932158897,582111.8701,1693.156428,184.5703125,826.7283317
classical/classical.00087.wav,0.1650695801,0.02138052374,0.0001302229165,95982.44366,1124.859865,184.5703125,640.7221887
classical/classical.00088.wav,0.2946472168,0.02782181745,0.0002576433103,279121.8066,1555.323929,107.6660156,794.915057
classical/classical.00089.wav,0.2799987793,0.03455530289,0.0002626954703,782022.3413,3673.211122,184.5703125,1772.755464
classical/classical.00090.wav,0.1924133301,0.02363591553,0.0001179650726,1181208.786,3349.113082,184.5703125,1311.033628
classical/classical.00091.wav,0.3984985352,0.04414141954,0.0004496408837,1237105.051,3358.813023,143.5546875,1483.763849
classical/classical.00092.wav,0.4411315918,0.08231894656,0.00174740846,1704185.438,2886.349213,172.265625,1712.475371
classical/classical.00093.wav,0.7276000977,0.07958725746,0.002267373744,567898.3142,2385.185577,143.5546875,1182.5481
classical/classical.00094.wav,0.1402893066,0.01391745585,8.321723244e-05,681199.2673,1545.357322,184.5703125,800.3192994
classical/classical.00095.wav,0.2744445801,0.01342454324,0.0002333126706,2035280.884,2741.116758,184.5703125,835.5201687
classical/classical.00096.wav,0.4547424316,0.05636032132,0.0008579806065,1348234.344,2591.184331,107.6660156,1167.498683
classical/classical.00097.wav,0.4511108398,0.03583672864,0.0005285561156,539378.3569,1893.455217,107.6660156,816.733541
classical/classical.00098.wav,0.273223877,0.02833558694,0.0003759885801,1309641.193,2719.983553,184.5703125,1402.452255
classical/classical.00099.wav,0.06692504883,0.01045037204,5.426972323e-06,296878.7341,1777.78925,172.265625,821.9924751
country/country.00000.wav,0.7735290527,0.2476649064,0.001085779849,1147883.377,2362.732791,161.4990234,922.1432313
country/country.00001.wav,0.7216186523,0.2293064012,0.001010310909,766795.4866,2798.983075,64.59960938,1002.636742
country/country.00002.wav,0.6207885742,0.1445342006,0.002143917829,2680833.414,1634.612304,80.74951172,643.2506384
country/country.00003.wav,0.8180236816,0.2026717653,0.002605275736,1567393.612,2259.802085,161.4990234,896.7254266
country/country.00004.wav,0.7361450195,0.2082572555,0.001312766231,984760.9902,2736.568219,117.4538352,948.2774432
country/country.00005.wav,0.6833496094,0.2016672652,0.002362305765,1616670.03,3005.519153,64.59960938,1175.645266
country/country.00006.wav,0.8582763672,0.2119535644,0.002521107326,1909828.635,2827.840481,73.828125,955.1842499
country/country.00007.wav,0.7616882324,0.2433019861,0.001085375436,1214131.475,2489.111517,184.5703125,894.0053968
country/country.00008.wav,0.8630981445,0.273185399,0.001744574539,802670.642,2304.650879,135.9991776,900.9531676
country/country.00009.wav,0.8190917969,0.2350432491,0.002062210762,1216686.462,3457.849979,95.703125,1112.781508
country/country.00010.wav,0.6986999512,0.07399093683,0.001225133617,1537323.429,1686.689801,78.30255682,788.2984394
country/country.00011.wav,0.7925720215,0.07736895642,0.002002689202,5231528.349,2427.451988,184.5703125,1185.996197
country/country.00012.wav,0.7923278809,0.1249665851,0.002477296977,768314.5871,1411.691464,89.10290948,629.1086926
country/country.00013.wav,0.9899902344,0.0782209403,0.00140301711,1675428.933,2854.449406,129.1992188,1237.893657
country/country.00014.wav,0.6188964844,0.08985798495,0.001560972452,4274543.73,2749.950038,135.9991776,837.2772296
country/country.00015.wav,0.4979248047,0.1041655948,0.0007996431368,1294709.107,2075.987447,151.9990809,753.7154783
country/country.00016.wav,0.5612182617,0.07864547116,0.0009476127397,496555.3581,1326.491979,103.359375,676.819233
country/country.00017.wav,0.4771728516,0.08765249123,0.0005363190678,471917.3627,1407.424823,89.10290948,594.8264041
country/country.00018.wav,0.7628173828,0.09484428272,0.001386226154,1081872.493,2106.553929,86.1328125,901.718361
country/country.00019.wav,0.7389526367,0.08069075317,0.003423381393,552553.8542,1122.759877,184.5703125,761.9478906
country/country.00020.wav,0.6471557617,0.1042171722,0.001201538194,3479232.021,1913.055099,184.5703125,876.3347586
country/country.00021.wav,0.6576843262,0.1083921786,0.001997091954,252955.563,1006.260582,60.09265988,528.3125657
country/country.00022.wav,0.7571105957,0.07349272275,0.001259191897,466725.6489,1500.590926,184.5703125,692.7140564
country/country.00023.wav,0.4283752441,0.03839804298,0.0005094044278,1205024.098,781.395275,184.5703125,471.6525703
country/country.00024.wav,0.675994873,0.09523942338,0.00194010896,1257087.174,1816.222351,129.1992188,927.0104819
country/country.00025.wav,0.9021606445,0.07926157172,0.001238106851,912255.4952,1262.225701,184.5703125,678.6002367
country/country.00026.wav,0.6285400391,0.09938813408,0.001541541864,595195.1352,1208.059362,107.6660156,606.0540204
country/country.00027.wav,0.8185424805,0.1153007056,0.001331398137,610424.9766,2145.087029,92.28515625,944.0846043
country/country.00028.wav,0.6143188477,0.09304920477,0.001153688408,366934.1168,1318.558694,184.5703125,626.247802
country/country.00029.wav,0.7963562012,0.1154998238,0.002404047244,295648.7223,1194.992774,92.28515625,693.1294034
country/country.00030.wav,0.5888977051,0.07866338919,0.002318292567,174700.1672,943.794293,184.5703125,521.7982445
country/country.00031.wav,0.7226257324,0.09980086275,0.001452233179,1434350.871,2100.587298,60.09265988,923.0114067
country/country.00032.wav,0.6055908203,0.06007634161,0.001272601313,1225153.489,1489.090996,184.5703125,657.9028188
country/country.00033.wav,0.8886108398,0.1018173785,0.002887664934,2044355.519,2725.350187,184.5703125,1299.429199
country/country.00034.wav,0.6592407227,0.07433088087,0.002191479642,2605278.972,2628.384107,135.9991776,1193.490601
country/country.00035.wav,0.748046875,0.09718412294,0.001700460327,1648850.877,2300.119425,99.38401442,820.5404827
country/country.00036.wav,0.3544921875,0.02247124223,0.0002695411416,2150635.452,1869.955359,184.5703125,863.689994
country/country.00037.wav,0.6835327148,0.07124694856,0.0009328133761,1621425.781,1872.08868,184.5703125,779.2544756
country/country.00038.wav,0.825012207,0.08831283849,0.00139803123,1310550.056,2669.750523,151.9990809,906.783971
country/country.00039.wav,0.684967041,0.09172531061,0.001636899997,3291433.634,4680.371698,92.28515625,1528.972288
country/country.00040.wav,0.8280639648,0.1062265484,0.002122962549,949457.9519,2343.352497,143.5546875,890.1536289
country/country.00041.wav,0.7471313477,0.1115031698,0.0009811495322,1971168.463,2112.120562,64.59960938,775.9333999
country/country.00042.wav,0.7811279297,0.115463949,0.001023420004,957243.6533,1918.2884,103.359375,620.4618812
country/country.00043.wav,0.7005615234,0.09242187739,0.001953318814,1424206.246,2959.548771,135.9991776,1207.439537
country/country.00044.wav,0.8884277344,0.1124615982,0.001695551445,924372.0653,1465.857803,161.4990234,872.1948721
country/country.00045.wav,0.9414672852,0.1444852203,0.002414187882,2500476.163,2930.282281,161.4990234,1176.396678
