filename,F_DURATION,F_RMS_MEAN,F_RMS_VAR,F_ZCR_VAR,F_ZCR_MEAN,F_BPM,F_CENTROID
blues.00016.wav,661794,0.081471748650074,0.002641043160110712,0.0014187982635001817,0.06134406117072699,198.76802884615384,1454.9639409753456
blues.00017.wav,661794,0.09330607950687408,0.0021507665514945984,0.0008451654661521953,0.048326248912412995,172.265625,1088.8442297527458
blues.00018.wav,661794,0.07970637083053589,0.002956253942102194,0.0017222051542408522,0.056141769987432324,83.35433467741936,1537.5876985238351
blues.00019.wav,661794,0.09765975177288055,0.0025750913191586733,0.001798326376787047,0.05888603900812065,123.046875,1195.4703757774469
blues.00020.wav,661794,0.07547449320554733,0.002498623449355364,0.000616229079623275,0.05258634232405259,135.99917763157896,1390.3015575567933
blues.00021.wav,661794,0.10113207995891571,0.0032283971086144447,0.0023313094290948392,0.047907452387857694,99.38401442307692,1046.5500105240208
blues.00022.wav,661794,0.1134258508682251,0.003685632487758994,0.0028679686061733804,0.05856995903422274,95.703125,1155.781220867788
blues.00023.wav,661794,0.10203516483306885,0.0035658790729939938,0.0010877847348502296,0.052467009860788866,184.5703125,1209.9878628924062
blues.00024.wav,661794,0.08694726973772049,0.0025105595123022795,0.0010789939313289771,0.04727604770881671,103.359375,1120.0194669331925
blues.00025.wav,661794,0.0892152190208435,0.0031132218427956104,0.0013392659740276058,0.051697390999613305,92.28515625,1109.3527843880802
blues.00026.wav,661794,0.07711019366979599,0.005945712793618441,0.001486869460338792,0.05197268646075019,83.35433467741936,1198.4590845429223
blues.00027.wav,661794,0.09581015259027481,0.002195351989939809,0.002545686800946762,0.07241441294470224,92.28515625,1391.8419520071109
blues.00028.wav,661794,0.0996667742729187,0.004145585931837559,0.0008165978609675527,0.04801998743232792,103.359375,1115.7282019411243
blues.00029.wav,661794,0.1247364804148674,0.004812354221940041,0.0032474412544681052,0.05289486961040216,129.19921875,1648.8351694525165
blues.00030.wav,661794,0.17006206512451172,0.0031879544258117676,0.0009455695718301325,0.039366118039443156,151.99908088235293,1379.189381936241
blues.00031.wav,661794,0.15151764452457428,0.0031898915767669678,0.0010961764349717974,0.04294722484048724,151.99908088235293,1330.715617463902
blues.00032.wav,661794,0.10132135450839996,0.003950803074985743,0.003158095633297049,0.03938839846771075,143.5546875,1309.3824080697561
blues.00033.wav,661794,0.13321350514888763,0.0022522350773215294,0.001439137164341991,0.04197368341550657,151.99908088235293,1430.4924328152892
blues.00034.wav,661794,0.13593539595603943,0.003222694853320718,0.0006911724510794357,0.04570244525812065,184.5703125,1537.0980205512037
blues.00035.wav,661794,0.17337872087955475,0.003346121171489358,0.0005739812926893613,0.04541997474381284,129.19921875,1506.8728757224983
blues.00036.wav,661794,0.19774682819843292,0.004709623754024506,0.00034853728629918835,0.03690734060808198,151.99908088235293,1247.3550297102443
blues.00037.wav,661794,0.0691884383559227,0.0022329380735754967,0.001272015312079556,0.048163866130123745,123.046875,1188.3081417864564
blues.00038.wav,661794,0.16808383166790009,0.003920259885489941,0.0020144301429024895,0.044373172249613305,86.1328125,1514.1006734453892
blues.00039.wav,661794,0.08586248010396957,0.0026275399141013622,0.0009460119121801402,0.03532089858855375,117.45383522727273,1151.008992577037
blues.00040.wav,661794,0.13489198684692383,0.0007773483521305025,0.0013824106742667992,0.09764303279679042,172.265625,2272.4395473323143
blues.00041.wav,661794,0.12916584312915802,0.0008704163483344018,0.001595798596373276,0.10226074596384377,129.19921875,2390.39009977241
blues.00042.wav,661794,0.11100128293037415,0.0005274098366498947,0.0018260240252338587,0.09782391966357308,89.10290948275862,2301.609667012493
blues.00043.wav,661794,0.12738555669784546,0.0013212010962888598,0.0012249031617383162,0.08717463022041763,129.19921875,2155.879628754764
blues.00044.wav,661794,0.13632091879844666,0.0004739772411994636,0.0009024755703477607,0.09252533171403712,135.99917763157896,2278.9612516967195
blues.00045.wav,661794,0.14835843443870544,0.0007081437506712973,0.00026618744156701264,0.048048310010634185,129.19921875,1739.134032915427
blues.00046.wav,661794,0.10260163247585297,0.0009464111062698066,0.0009074450402103902,0.05845780162412993,123.046875,1913.0115998174997
blues.00047.wav,661794,0.11225929111242294,0.0005268389359116554,0.0008400964618032157,0.07532370818832174,151.99908088235293,2013.0116652479705
blues.00048.wav,661794,0.12396910786628723,0.0009199082851409912,0.0013097469386016863,0.09876687270398299,123.046875,2148.1976094245806
blues.00049.wav,661794,0.08858688175678253,0.0004576867795549333,0.000759941091522924,0.039961269818252126,123.046875,1318.1914651872387
blues.00050.wav,661794,0.1823381781578064,0.003966720309108496,0.0012194024196383187,0.08579060022718484,135.99917763157896,1945.5331078931831
blues.00051.wav,661794,0.19667555391788483,0.0017043458065018058,0.000946205608834699,0.10660165313225058,99.38401442307692,1977.2342507767992
blues.00052.wav,661794,0.09888217598199844,0.00299455295316875,0.0030837184552870347,0.0671879531612529,151.99908088235293,1443.8101061604452
blues.00053.wav,661794,0.16834376752376556,0.0036813481710851192,0.002348147700226341,0.1328151434406419,103.359375,2171.445862789447
blues.00054.wav,661794,0.2009461224079132,0.0035625691525638103,0.0019149243979982205,0.10339893597737819,89.10290948275862,2030.6571856229589
blues.00055.wav,661794,0.15774165093898773,0.004302954766899347,0.0025288062349315557,0.11311924485208817,135.99917763157896,2032.001859230746
blues.00056.wav,661794,0.1378711462020874,0.0032705054618418217,0.001698276613367128,0.07550308451759474,161.4990234375,1811.771254340093
blues.00057.wav,661794,0.17597539722919464,0.0035689915530383587,0.0015348868328816851,0.08993966913186388,92.28515625,1886.9548087305852
blues.00058.wav,661794,0.161992609500885,0.004784696735441685,0.001929636247653688,0.10435170751160093,107.666015625,2068.3584755845045
blues.00059.wav,661794,0.1699792742729187,0.004249358084052801,0.004211845275557566,0.1422416527697216,107.666015625,2235.589429058707
blues.00060.wav,661794,0.19630733132362366,0.0034470325335860252,0.0013971267188710467,0.09742287195475638,151.99908088235293,1946.3310796193784
blues.00061.wav,661794,0.14172586798667908,0.0006189765990711749,0.0025504901484989383,0.16753371519721577,129.19921875,2503.94548833885
blues.00062.wav,661794,0.10628481954336166,0.0008664455963298678,0.003780221473814957,0.11714180624033256,112.34714673913044,2280.276471978505
blues.00063.wav,661794,0.0962734967470169,0.0017364005325362086,0.0030691837452442696,0.15441054294760248,92.28515625,2840.060760885935
blues.00064.wav,661794,0.11743242293596268,0.0005462801200337708,0.001059015153491846,0.14683293153035576,78.30255681818181,2553.361182654169
blues.00065.wav,661794,0.10036323964595795,0.0008642561733722687,0.002553609353603767,0.14628196297370458,107.666015625,2816.2257386186943
blues.00066.wav,661794,0.11046107858419418,0.0007025626837275922,0.00399985368271014,0.12179161832946636,161.4990234375,2340.802465391952
blues.00067.wav,661794,0.12911048531532288,0.0005583287565968931,0.0017066661518408302,0.1127057352088167,161.4990234375,2258.0093136888186
blues.00068.wav,661794,0.10311729460954666,0.0009861425496637821,0.0015157114638884432,0.13510738411156226,161.4990234375,2513.3130174231983
blues.00069.wav,661794,0.11652310937643051,0.0009636525064706802,0.0025021753415951087,0.12512877332269914,78.30255681818181,2371.4805438318162
blues.00070.wav,661794,0.10613685846328735,0.0011060802498832345,0.0017452852439065914,0.09834769854505027,143.5546875,2159.3919998358315
blues.00071.wav,661794,0.12055984884500504,0.0003253099857829511,0.0014292187567062592,0.13464138328982986,73.828125,2428.92876695113
blues.00072.wav,661794,0.1039118692278862,0.0004451088607311249,0.002800874805590252,0.1291906086861949,103.359375,2595.0823249210684
blues.00073.wav,661794,0.25972306728363037,0.0054727885872125626,0.000993991151988332,0.10054024374033256,99.38401442307692,2094.7700987944086
blues.00074.wav,661794,0.19702327251434326,0.004277336876839399,0.0016698406379629758,0.12089020507057231,112.34714673913044,2515.4624865561696
blues.00075.wav,661794,0.1921139508485794,0.008024941198527813,0.0032158010706293174,0.10850946200696056,117.45383522727273,2224.1107373201194
blues.00076.wav,661794,0.21900226175785065,0.004654885735362768,0.0026628060585194052,0.13647177711716937,117.45383522727273,2645.785682883694
blues.00077.wav,661794,0.24322885274887085,0.005086119286715984,0.0011451971378402478,0.11153393573569219,99.38401442307692,2207.2191647229342
blues.00078.wav,661794,0.25811767578125,0.0027309944853186607,0.0005588661449706447,0.12381951493619489,123.046875,2333.510453703183
blues.00079.wav,661794,0.2709415853023529,0.001899398397654295,0.0011888826330901203,0.12468240948859242,78.30255681818181,2442.871409593545
blues.00080.wav,661794,0.24246586859226227,0.007511124014854431,0.0012039334675779153,0.09403926793310131,117.45383522727273,1827.2085001488215
blues.00081.wav,661794,0.24821805953979492,0.0053970664739608765,0.0007276014478912704,0.127271093145785,103.359375,2116.917658960695
blues.00082.wav,661794,0.2514062225818634,0.0037242297548800707,0.0006445664820023462,0.10512510271655066,123.046875,2141.518181873434
blues.00083.wav,661794,0.2512422204017639,0.003458812367171049,0.0013099248223414873,0.11795032144238206,135.99917763157896,2314.9277620661674
blues.00084.wav,661794,0.23524759709835052,0.00712733855471015,0.0015506072822180752,0.11336735063805105,112.34714673913044,2060.7502905506763
blues.00085.wav,661794,0.15017417073249817,0.003576077986508608,0.0016706205518992835,0.05939169143948182,143.5546875,1311.8487999488902
blues.00086.wav,661794,0.12495680898427963,0.003669959958642721,0.0027271221550006965,0.04881868414056458,123.046875,1245.730096028976
blues.00087.wav,661794,0.1580333560705185,0.0027295055333524942,0.00115507458739707,0.05086923880993813,172.265625,1441.899256960002
blues.00088.wav,661794,0.142042338848114,0.003472093725576997,0.00017479230697972387,0.032053605955143075,172.265625,1006.6456939324206
blues.00089.wav,661794,0.05285291746258736,0.001804210594855249,0.0004045652172918926,0.025648171645398298,107.666015625,798.4511724715967
blues.00090.wav,661794,0.1319008618593216,0.0021350057795643806,0.002686404427147652,0.05819685626933488,143.5546875,1612.5149449610838
blues.00091.wav,661794,0.09940700978040695,0.0012822744902223349,0.0006523652146482036,0.03605237637761021,63.02400914634146,991.3935127311216
blues.00092.wav,661794,0.06308422982692719,0.0015340081881731749,0.0016002975588640964,0.03231153023491879,83.35433467741936,918.5851689491242
blues.00093.wav,661794,0.06587731093168259,0.001802830258384347,0.00011746860485255436,0.02169698315448569,58.72691761363637,570.0403547660414
blues.00094.wav,661794,0.14106890559196472,0.0053729405626654625,0.002505443511019589,0.05087905730375097,103.359375,1239.1955798268361
blues.00095.wav,661794,0.18709316849708557,0.002156503964215517,0.0013287202421487527,0.05714703270011601,135.99917763157896,1388.635156780229
blues.00096.wav,661794,0.051399506628513336,0.0008577092667110264,0.0012659801791965047,0.04829301708720031,143.5546875,1132.1359575420695
blues.00097.wav,661794,0.19832859933376312,0.00294905761256814,0.000762501303160325,0.04461485825116009,117.45383522727273,1236.2307723409078
blues.00098.wav,661794,0.12545542418956757,0.0017088835593312979,0.0024321440446712994,0.12843231885634185,123.046875,2310.4982404968396
blues.00099.wav,661794,0.10501129180192947,0.005344762466847897,0.0016717546503694685,0.07476858565351895,92.28515625,1538.394496500457
classical.00000.wav,661794,0.036244891583919525,0.00022075070592109114,0.00043139377691147647,0.0982227015661253,95.703125,1505.1664239695376
classical.00001.wav,661794,0.030625173822045326,0.0001609683531569317,0.0006296791897660804,0.08776562802107502,112.34714673913044,1360.6436715050725
classical.00002.wav,661794,0.04385954886674881,0.00019262018031440675,0.00039522713039377976,0.09004578439191802,99.38401442307692,1490.2753639425312
classical.00003.wav,661794,0.029442084953188896,0.0003565407241694629,0.0011608430409859437,0.10894638498163187,71.77734375,1526.6298823738107
classical.00004.wav,661794,0.042316313832998276,0.00020938761008437723,0.0008350000670740937,0.11285716659416087,161.4990234375,1705.5632594748906
classical.00005.wav,661794,0.043262235820293427,0.000584547349717468,0.0006178057523201335,0.07521004024071926,143.5546875,1431.0551928724476
classical.00006.wav,661794,0.03321557119488716,0.0003484551561996341,0.0007319495308407179,0.07290118365719257,99.38401442307692,1372.6378004260011
classical.00007.wav,661794,0.040911510586738586,0.0007742107845842838,0.001149808365694066,0.07312700901488786,215.33203125,1358.8507735998005
classical.00008.wav,661794,0.03404487669467926,0.00045978129492141306,0.0006539050831439084,0.07877792983855375,135.99917763157896,1516.83111776797
classical.00009.wav,661794,0.02380259521305561,0.00019978020281996578,0.0007709239240588261,0.056246752344354216,234.90767045454547,1216.1877859259905
classical.00010.wav,661794,0.029510604217648506,0.00040906036156229675,0.0008469351378666316,0.08621732707366589,103.359375,1497.3690865419842
classical.00011.wav,661794,0.0214912761002779,7.810237002559006e-05,0.00039512634552291446,0.06075721734822119,151.99908088235293,950.2545384089235
classical.00012.wav,661794,0.03140295669436455,0.0006149033433757722,0.0007391505582970913,0.06596252960653519,95.703125,1180.3834446153692
classical.00013.wav,661794,0.03172732889652252,0.0006840874557383358,0.0010074175093887931,0.08087606643948182,129.19921875,1387.9618032265548
classical.00014.wav,661794,0.031625304371118546,0.000594842538703233,0.0005001499420313561,0.06845076251933488,143.5546875,1279.434903021527
classical.00015.wav,661794,0.011433251202106476,8.834786422085017e-05,0.0006384558782601251,0.07571871374709976,83.35433467741936,1371.28085849806
classical.00016.wav,661794,0.008015458472073078,1.778571095201187e-05,0.00042082809278609726,0.04765745843000773,99.38401442307692,1054.5457141605525
classical.00017.wav,661794,0.037362825125455856,0.0010307827033102512,0.0002849721267205362,0.08107885610015468,89.10290948275862,1358.547002173604
classical.00018.wav,661794,0.01869678683578968,0.0003206132387276739,0.0008246041197945154,0.0706663434116396,161.4990234375,1157.9167442283674
classical.00019.wav,661794,0.007993845269083977,2.9834656743332744e-05,0.0010792507016681293,0.057628894165699926,184.5703125,1185.2101390744244
classical.00020.wav,661794,0.0384584479033947,0.0005169247160665691,0.0005191686687051391,0.0697996725154679,143.5546875,1218.0647279249797
classical.00021.wav,661794,0.04547975957393646,0.0015085252234712243,0.0005567518414432654,0.07953924074342614,135.99917763157896,1371.0629154476965
classical.00022.wav,661794,0.04788936302065849,0.0008853065664879978,0.0003942288851744094,0.06844094402552205,107.666015625,1211.1697476044014
classical.00023.wav,661794,0.017149969935417175,4.550304220174439e-05,0.00034593432885246213,0.04421683161736272,95.703125,983.7246422989273
classical.00024.wav,661794,0.06670055538415909,0.0005587193300016224,0.0003184489565647931,0.07162893343967518,151.99908088235293,1253.1021072415497
classical.00025.wav,661794,0.06410078704357147,0.0005185715854167938,0.000384935461589065,0.0682921560808198,129.19921875,1184.1325500713592
classical.00026.wav,661794,0.038927171379327774,0.001246714498847723,0.0004311977714378822,0.08173216357308585,161.4990234375,1278.5133569479156
classical.00027.wav,661794,0.028414912521839142,0.00020718366431538016,0.0002786471350840096,0.053432620963843776,135.99917763157896,901.6906629096737
classical.00028.wav,661794,0.06262078136205673,0.0006541793118230999,0.0006952577373725722,0.08109509437838361,161.4990234375,1314.2821253878917
classical.00029.wav,661794,0.041655078530311584,0.0012230683350935578,0.0011408048194012006,0.09219376873066512,135.99917763157896,1559.019163275448
classical.00030.wav,661794,0.02971753664314747,0.0002742289798334241,0.000858560211983913,0.06370465366395979,117.45383522727273,1243.3447339713168
classical.00031.wav,661794,0.026806114241480827,0.0003425000759307295,0.0002805628302616343,0.03944315545243619,112.34714673913044,822.235829835543
classical.00032.wav,661794,0.008044705726206303,2.0913126718369313e-05,6.25994123776315e-05,0.036572756549690645,103.359375,792.8812344356368
classical.00033.wav,661794,0.012359344400465488,0.00018650210404302925,0.0006788322873628468,0.054395966260634185,143.5546875,1128.2526115022185
classical.00034.wav,661794,0.03891215845942497,0.0006723697879351676,0.0014768818274917277,0.07354051865815932,123.046875,1369.4900886512185
classical.00035.wav,661794,0.040670499205589294,0.0006488369544968009,0.002033074263901677,0.06112352269431554,151.99908088235293,1016.1838686474185
classical.00036.wav,661794,0.01599917747080326,0.00018963150796480477,0.001157177877044786,0.059409440255220415,107.666015625,1282.2856388021637
classical.00037.wav,661794,0.041532643139362335,0.0009222766384482384,0.001738169100845183,0.09391540385730858,161.4990234375,1533.66823040485
classical.00038.wav,661794,0.04434818774461746,0.0010930129792541265,0.0007509861371003806,0.07583880147911833,151.99908088235293,1279.2759794519593
classical.00039.wav,661794,0.012815866619348526,0.00021915262914262712,0.0023687939689126408,0.10895658110982212,161.4990234375,1633.7200727741783
classical.00040.wav,661794,0.019731596112251282,0.00016776776465121657,0.0006095330623364314,0.07262022368039443,117.45383522727273,1396.5924291389088
classical.00041.wav,661794,0.021289005875587463,0.0005889944732189178,0.0011474694338970074,0.07881720381380511,123.046875,1329.4383851552363
classical.00042.wav,669680,0.13417066633701324,0.0027048648335039616,0.0002794859011979125,0.09386497754204894,198.76802884615384,1326.2034398354226
classical.00043.wav,661676,0.11534157395362854,0.0029172224458307028,0.00022683209748628123,0.05100896352958237,129.19921875,1063.0746815809432
classical.00044.wav,661794,0.017926150932908058,4.466862083063461e-05,0.0005432708441789496,0.0717101248308198,80.74951171875,1181.3400969829443
classical.00045.wav,665280,0.13835451006889343,0.0017454515909776092,0.00025357041485916227,0.06226149338942308,184.5703125,1176.4774630291588
classical.00046.wav,661760,0.11509930342435837,0.0003568214306142181,0.0006029248477689964,0.11157585315158546,129.19921875,1878.382005168527
classical.00047.wav,661794,0.00949530117213726,2.7735506591852754e-05,0.00042047251953821423,0.06634016398395205,123.046875,1173.88359068627
classical.00048.wav,663520,0.1608574092388153,0.00316570233553648,0.0018326751415110583,0.08720002350983797,172.265625,1513.8706372364393
classical.00049.wav,661408,0.12381207942962646,0.004037758335471153,0.001174314721849899,0.10944642813951239,103.359375,2224.870163945009
classical.00050.wav,661794,0.007976115681231022,1.669544326432515e-05,0.00021770621715474258,0.04948709698859242,107.666015625,1170.0280758805013
classical.00051.wav,661344,0.08053867518901825,0.0031689158640801907,0.0016020911563379623,0.06010507872968266,135.99917763157896,1527.629815786948
classical.00052.wav,661794,0.05546330288052559,0.0012869684724137187,0.002332659071437532,0.12693159984048724,161.4990234375,2411.5866181146966
classical.00053.wav,670120,0.1383577287197113,0.0031403701286762953,0.0005364494836622036,0.08767017105137509,215.33203125,1462.3063000536993
classical.00054.wav,672282,0.1741567999124527,0.002275926060974598,0.001497649881276577,0.11507495897545662,95.703125,1702.263183861469
classical.00055.wav,661794,0.013062980957329273,0.00011278065358055755,0.0005204484769015218,0.05933844499226605,78.30255681818181,1079.4087644137867
classical.00056.wav,663080,0.18982969224452972,0.003639199770987034,0.0006888062032977268,0.09672226140528549,95.703125,1681.22547321384
classical.00057.wav,661794,0.016785860061645508,9.157837484963238e-05,0.0016647520721126308,0.09522957149071926,107.666015625,1751.1195628510188
classical.00058.wav,661794,0.030005529522895813,0.00012349405733402818,0.0006910638544427194,0.08184394334880124,143.5546875,1137.9955297131805
classical.00059.wav,661794,0.06914731860160828,0.001283841673284769,0.0009096002336501873,0.093266250362529,117.45383522727273,1551.1980314673463
classical.00060.wav,661794,0.06875481456518173,0.0007265173480845988,0.0010057245469389934,0.1040197668938515,123.046875,1803.9121542515827
classical.00061.wav,661794,0.04819563031196594,0.00091076287208125,0.000773441209915956,0.0761046560808198,151.99908088235293,1322.0704415985415
classical.00062.wav,661794,0.03893661126494408,0.0013099669013172388,0.0012348277388693602,0.07402917754253674,89.10290948275862,1474.6678518921715
classical.00063.wav,661794,0.020146258175373077,0.00018115693819709122,4.408678767810536e-05,0.03604482369006187,95.703125,690.2008583146431
classical.00064.wav,661794,0.012561473995447159,0.00019214513304177672,0.0001541295608266771,0.0422878752175174,89.10290948275862,1117.8503357890468
classical.00065.wav,661794,0.029243210330605507,0.0005057048983871937,0.00021491923841703264,0.04750791521655066,123.046875,828.7510282027442
classical.00066.wav,661794,0.031794387847185135,0.0005477804807014763,9.368258642241876e-05,0.04502194811001547,135.99917763157896,794.9550523902033
classical.00067.wav,661794,0.03172246739268303,0.0013327623018994927,0.0002729056135340565,0.04635726326856149,143.5546875,1117.9923093935986
classical.00068.wav,661794,0.05737665295600891,0.0008825386175885797,0.00034099836610043015,0.09517254869972931,83.35433467741936,1559.8689033036005
classical.00069.wav,661794,0.029150396585464478,0.0001491328002884984,0.00044089754261002445,0.07925337151972157,69.83741554054055,1349.2750136365898
classical.00070.wav,661794,0.03194452449679375,0.0006873796810396016,0.000565057300970422,0.07083778941898686,161.4990234375,1355.5040220465617
classical.00071.wav,661794,0.05168052017688751,0.0015905174659565091,0.0005550322755227385,0.075862970079273,143.5546875,1397.4372725407006
classical.00072.wav,661794,0.02072436735033989,0.00020146022143308073,0.0008176006818983235,0.06374241710170148,117.45383522727273,1285.145711575264
classical.00073.wav,661794,0.04380865395069122,0.000567441456951201,0.0004923580166225486,0.0709397507008894,129.19921875,1211.6130429168547
classical.00074.wav,661794,0.037314753979444504,0.0007174310740083456,0.0004892190010232708,0.0721379845804331,161.4990234375,1360.1539234719019
classical.00075.wav,661794,0.01647871546447277,9.968208178179339e-05,0.000665012717402523,0.06086408787703016,117.45383522727273,1171.4623081533855
classical.00076.wav,661794,0.05881597474217415,0.0014092859346419573,0.0005150535622814755,0.07174562246229699,172.265625,1340.6423820206642
classical.00077.wav,661794,0.016753310337662697,0.00031415405101142824,0.0002541746487097896,0.048334934503093584,161.4990234375,811.5604155421513
classical.00078.wav,661794,0.006629291921854019,1.9384206098038703e-05,0.00011056806413282094,0.041281857236078884,67.99958881578948,715.3997068104165
classical.00079.wav,661794,0.018837695941329002,0.00014516813098452985,0.0003647322756685791,0.05208824258023975,143.5546875,789.4212072363385
classical.00080.wav,661794,0.0052764443680644035,2.9784718208247796e-05,0.0001264084619658938,0.03153360341744006,143.5546875,971.7773909688177
classical.00081.wav,661794,0.01654611900448799,4.985174382454716e-05,0.00043393967757865854,0.06057444230955143,151.99908088235293,1213.9717123940766
classical.00082.wav,661794,0.04300180450081825,0.00021851874771527946,0.0009715313391772595,0.08737817514984532,117.45383522727273,1415.2612463169878
classical.00083.wav,661794,0.04188467934727669,0.0004726068291347474,0.00011708857552103734,0.050776340753093584,117.45383522727273,852.7957557019602
classical.00084.wav,661794,0.022011451423168182,0.00019516538304742426,0.00017845246139678797,0.057944596505220415,112.34714673913044,1001.7383298167861
classical.00085.wav,661794,0.03889960050582886,0.0004057692422065884,0.0008497901781366547,0.09158955372679814,107.666015625,1525.7810336955595
classical.00086.wav,661794,0.031509675085544586,0.00035699698491953313,0.001008743462306971,0.07683462333236658,99.38401442307692,1356.1549279503427
classical.00087.wav,661794,0.0214698426425457,0.00012706212874036282,0.0001581556372488675,0.05104483879543697,123.046875,876.9834292869848
classical.00088.wav,661794,0.028275081887841225,0.000233336235396564,0.00039648267474173897,0.07056627030162413,103.359375,1303.8905870850056
classical.00089.wav,661794,0.03513428196310997,0.00022253488714341074,0.0011259954363309526,0.16665269419470224,99.38401442307692,2423.299494201251
classical.00090.wav,661794,0.023853251710534096,0.00010761430894490331,0.0019560709178971557,0.15196460508507348,95.703125,2172.1382928954195
classical.00091.wav,661794,0.04476765915751457,0.000395775685319677,0.0020710034329234402,0.15240530440351896,92.28515625,2192.650290158105
classical.00092.wav,661794,0.08414982259273529,0.0014392081648111343,0.003376393906664151,0.13096813370069604,95.703125,1807.8898911540593
classical.00093.wav,661794,0.08249171823263168,0.001794401090592146,0.0008626330740070056,0.10824964955529776,135.99917763157896,1623.8519279187194
classical.00094.wav,661794,0.013990558683872223,8.102088759187609e-05,0.001234615018059337,0.07011877356438515,184.5703125,1423.4579191374964
classical.00095.wav,661794,0.013563835993409157,0.00022928717953618616,0.0038539669104502364,0.12435424521461717,86.1328125,1800.8886921601006
classical.00096.wav,661794,0.05698667839169502,0.0007857009768486023,0.0023846903813480183,0.11757193179621037,135.99917763157896,1933.6896020784636
classical.00097.wav,661794,0.03672006353735924,0.00046489687520079315,0.000916535391253819,0.08590993269044857,103.359375,1494.4198208263692
classical.00098.wav,661794,0.029093731194734573,0.00033193244598805904,0.0022154472671569677,0.12342262120552977,184.5703125,1952.4955106143582
classical.00099.wav,661794,0.010505528189241886,4.2943720472976565e-06,0.00040567377785625684,0.08068536107888631,95.703125,1525.1238505471035
country.00000.wav,663300,0.248418390750885,0.0007040723576210439,0.0017496748470965727,0.1072048611111111,86.1328125,2797.844810465822
country.00001.wav,661760,0.2305164784193039,0.00044568945304490626,0.0008765152621628554,0.12698824499709976,129.19921875,2938.155358204135
country.00002.wav,669680,0.14658640325069427,0.0015437566908076406,0.003938416014396235,0.07416238114009939,83.35433467741936,2308.6733650804686
country.00003.wav,661408,0.20436358451843262,0.0019152460154145956,0.002366501392879316,0.1025643835864938,161.4990234375,2174.0338689308455
country.00004.wav,661408,0.2094975709915161,0.0008024144917726517,0.0012625676280788609,0.12416100280572756,117.45383522727273,2966.0860947459514
country.00005.wav,666820,0.20392562448978424,0.001449591014534235,0.0022280965984590464,0.13637249376438987,129.19921875,2926.2933111397347
country.00006.wav,668800,0.2141377180814743,0.0016001317417249084,0.002791233228172467,0.1283081334879495,112.34714673913044,2807.798623323479
country.00007.wav,661100,0.24419903755187988,0.0006409396301023662,0.0017841540269934227,0.11293582502902477,103.359375,2898.717713090442
country.00008.wav,663740,0.27451619505882263,0.0010290262289345264,0.001190326362466941,0.10456258734097919,66.25600961538461,2505.7118922142513
country.00009.wav,663300,0.23655425012111664,0.0013335008407011628,0.0016034747089357696,0.15687278464988427,95.703125,3191.1974627895097
country.00010.wav,661794,0.07470065355300903,0.0011176369152963161,0.0024411488005628705,0.07654006851798144,80.74951171875,1861.2904354497377
country.00011.wav,661794,0.07849885523319244,0.0018223216757178307,0.009105973832144218,0.11016274531129157,112.34714673913044,2839.2887217882185
country.00012.wav,661794,0.12696382403373718,0.001974360551685095,0.0011049066119569833,0.06405358782869296,89.10290948275862,1667.439236105422
